errs,losses,valid_losses
"[0.22739317 0.1772537  0.15160668 0.13631041 0.16107081 0.19017272
 0.16595244 0.15202235 0.13084018 0.13510337 0.1310196  0.12544098
 0.11871472 0.12421908 0.11269493 0.11645107 0.09631277 0.09635832
 0.08805189 0.08666497 0.08824752 0.08247047 0.07263645 0.06787802
 0.06842104 0.06575887 0.06113905 0.06894799 0.05894149 0.05276864
 0.04886505 0.03815651 0.04268392 0.0442878  0.04341697 0.04328255
 0.04681265 0.05039325 0.04302759 0.04672548 0.04874589 0.05297531
 0.05256652 0.05141565 0.05090852 0.05803336 0.05453011 0.05381676
 0.05108024 0.04440789 0.04690873 0.04844486 0.04574934 0.03997624
 0.03863952 0.04527401 0.04546994 0.04367676 0.04425074 0.04660087
 0.04212574 0.04606227 0.0519888  0.05280251 0.0532865  0.05384555
 0.05720053 0.05309409 0.05124904 0.05448192 0.05671102 0.0622048
 0.05563897 0.05468807 0.05482456 0.05930878 0.05818465 0.06150191
 0.05393998 0.05565672 0.06758165 0.07318135 0.07470968 0.07885479
 0.07687843 0.07906929 0.07805073 0.07500193 0.06581674 0.0685307
 0.0732611  0.07443852 0.07404573 0.06592695 0.06948817 0.0691018
 0.0666085  0.06729349 0.05927113 0.05674342 0.0582421  0.05381676
 0.05160825 0.04620665 0.04203216 0.04182371 0.04139547 0.04644859
 0.04618807 0.04130532 0.04382546 0.04652873 0.04183634 0.03919475
 0.04474502 0.05183591 0.0569332  0.06220033 0.06154946 0.0678454
 0.06913614 0.06779243 0.07458518 0.07555383 0.07171053 0.07636277
 0.07519842 0.08889523 0.08679038 0.092042   0.09238014 0.10341905
 0.10053192 0.0973494  0.09868423 0.09951349 0.1087872  0.11054302
 0.10681646 0.11160716 0.1308402  0.10569175 0.11435932 0.11707332
 0.124206   0.11293486 0.14992845 0.13669099 0.09934651]",average_loss,10.959885835647583
"[0.22904897 0.17169717 0.1488095  0.13405736 0.1588022  0.20102338
 0.16020161 0.15824799 0.13589492 0.12394269 0.11843397 0.1260369
 0.11991527 0.12482377 0.10903997 0.11829218 0.09394857 0.09241261
 0.08930743 0.08445091 0.08360291 0.07627936 0.07846424 0.06836753
 0.07039473 0.06841167 0.06448201 0.05628505 0.05814467 0.04728618
 0.04425051 0.03698045 0.04159765 0.04199417 0.04392775 0.04232071
 0.04604554 0.04749487 0.04302758 0.04597787 0.04447671 0.04220621
 0.04833047 0.05049878 0.04803675 0.05566114 0.05228775 0.05391754
 0.04528094 0.04358553 0.04353715 0.04331313 0.03925486 0.03835816
 0.033603   0.035963   0.03983856 0.03973136 0.03973224 0.04157529
 0.03473366 0.0429573  0.04645233 0.04903731 0.05663551 0.05081952
 0.05564776 0.05495238 0.05182289 0.05374765 0.04885242 0.05631818
 0.05296163 0.04951172 0.05592105 0.05796351 0.05558046 0.05438526
 0.05404262 0.05316025 0.05853251 0.07173601 0.071826   0.07618478
 0.07940879 0.07927847 0.07656534 0.0728616  0.0681192  0.0685307
 0.06903361 0.06337292 0.06590116 0.06058405 0.06169731 0.06262945
 0.06056189 0.06080621 0.05795182 0.05098684 0.05382201 0.05593315
 0.05449613 0.05095108 0.04046574 0.03963731 0.03719515 0.03698482
 0.03641681 0.04223983 0.03972216 0.03934074 0.04252477 0.0369104
 0.04546012 0.05012611 0.05584693 0.06172119 0.06638692 0.07058662
 0.06833932 0.0659628  0.07621953 0.07703327 0.07500001 0.07554694
 0.0784361  0.09093945 0.08733682 0.09140942 0.08197252 0.09137427
 0.09467604 0.0956617  0.09502926 0.10150032 0.1069402  0.1039879
 0.11058141 0.11043233 0.11898097 0.1058365  0.10893711 0.12449747
 0.13101181 0.12025733 0.10629252 0.11113086 0.11424847]",losses,10.79882162809372
"[0.22794507 0.17725371 0.15272558 0.11800426 0.14745916 0.17760876
 0.15420432 0.15086406 0.13142341 0.12159304 0.12375865 0.12573895
 0.12231633 0.11670373 0.10599414 0.10387005 0.09282105 0.09220495
 0.08686244 0.08634869 0.08032436 0.0801342  0.0761838  0.07424158
 0.07171053 0.07172769 0.0664878  0.06191837 0.05802748 0.05002741
 0.04701477 0.03837429 0.0433229  0.04482992 0.04392775 0.04472529
 0.04822882 0.04900203 0.04103294 0.04616477 0.04499197 0.04829783
 0.04797298 0.05141565 0.05247494 0.05782709 0.05118356 0.05210349
 0.04436702 0.04523026 0.04280421 0.04518508 0.04349387 0.04130878
 0.03887559 0.04468036 0.04723848 0.04940991 0.04466429 0.04568714
 0.04212574 0.04286686 0.05140365 0.04894766 0.0516492  0.04725949
 0.05720052 0.05229767 0.04957164 0.05154487 0.05370539 0.05684534
 0.05344443 0.05041831 0.05372807 0.0548343  0.05699959 0.05570316
 0.05219525 0.04934211 0.05906221 0.07055614 0.0710718  0.07449377
 0.07419921 0.07676833 0.0742247  0.07506223 0.06881598 0.0685307
 0.06572514 0.06667103 0.06771625 0.06120895 0.06248426 0.06462827
 0.06577668 0.05977341 0.05951545 0.05592105 0.05560002 0.05280896
 0.05385061 0.04857887 0.04020469 0.03995469 0.03948298 0.04133599
 0.04167967 0.03999701 0.04456633 0.04220048 0.04183634 0.0369104
 0.04546011 0.05183591 0.05514405 0.06102427 0.06293158 0.06990132
 0.06981578 0.06914057 0.07287657 0.07937998 0.07368422 0.07913664
 0.08170191 0.08644214 0.09006893 0.09330718 0.09733617 0.09885034
 0.10053192 0.09405074 0.09502926 0.10417818 0.11118828 0.11173487
 0.10740811 0.11219455 0.11936979 0.09425385 0.1149344  0.11878657
 0.12704177 0.11575121 0.0995793  0.10390735 0.10210615]",average_loss,10.828649461269379
"[0.22960086 0.17725371 0.15608215 0.13743696 0.14802629 0.17703766
 0.1665275  0.15260148 0.13608934 0.12218046 0.12375866 0.13199608
 0.12231634 0.12966123 0.10964912 0.11622092 0.09580355 0.09615065
 0.08930741 0.08033908 0.08487789 0.08077668 0.07652164 0.06967287
 0.06973685 0.06708527 0.06180765 0.06307393 0.05746502 0.05208333
 0.05093824 0.03815651 0.04479256 0.04228609 0.04341696 0.04328254
 0.0475404  0.04892474 0.04302759 0.04317434 0.0432254  0.04644858
 0.05179796 0.05063984 0.05247493 0.05940856 0.05278039 0.054623
 0.05103038 0.04605263 0.04690873 0.05096231 0.04603727 0.03997625
 0.04037081 0.04614886 0.0463542  0.04688239 0.04236675 0.04385965
 0.04027772 0.04138973 0.0482078  0.04897754 0.04748154 0.04725948
 0.05493794 0.05350703 0.04873294 0.05037007 0.05266443 0.06246837
 0.05694107 0.05161735 0.05592105 0.05372299 0.05587306 0.05570316
 0.05323622 0.05037007 0.06144588 0.07034965 0.07329002 0.07351474
 0.0754644  0.07805329 0.07589014 0.07240942 0.06511994 0.06990132
 0.06670542 0.06771901 0.06827473 0.06092775 0.0637434  0.06662708
 0.0630893  0.06032208 0.05697456 0.05674342 0.05732817 0.05442144
 0.0521009  0.04758185 0.04072682 0.0396373  0.03833907 0.03970429
 0.03917705 0.04074462 0.04319856 0.04509887 0.04106925 0.03919474
 0.04474501 0.05112697 0.05584693 0.06102427 0.06362265 0.06990132
 0.06981578 0.06822576 0.07354514 0.07688023 0.06973685 0.07766812
 0.07649349 0.09146513 0.08870286 0.08634868 0.09119072 0.09677365
 0.09271195 0.09320688 0.09685672 0.10435095 0.10906424 0.10726544
 0.11391605 0.1174812  0.11781447 0.10178258 0.11838488 0.12049984
 0.14235486 0.1157512  0.12699163 0.10612994 0.10652153]",losses,10.820661753416061
"[0.23015283 0.17947632 0.15887934 0.13912673 0.14405628 0.1753244
 0.14960365 0.14854755 0.13589492 0.12511748 0.11784233 0.13229406
 0.11871472 0.12300973 0.10721248 0.11767848 0.09693107 0.0917896
 0.08805189 0.08508351 0.07777438 0.07627936 0.07457903 0.0664095
 0.06973684 0.06774847 0.06314483 0.06533688 0.05610572 0.04591557
 0.04228878 0.03767737 0.04230053 0.0444129  0.04249755 0.04256118
 0.04535713 0.04602636 0.04376846 0.04392195 0.04548881 0.04525201
 0.0491169  0.0490882  0.05012531 0.05545486 0.05053803 0.05220427
 0.04695924 0.04276316 0.04431897 0.04573375 0.03911089 0.03664489
 0.03383908 0.03680662 0.04104862 0.04435488 0.03841498 0.04157529
 0.03650595 0.0425654  0.04550708 0.04742364 0.05440284 0.04583547
 0.05295632 0.05695816 0.04926265 0.04787359 0.04653588 0.055176
 0.04964056 0.05059378 0.05482456 0.05568242 0.05558045 0.05306737
 0.05392532 0.05183858 0.05579569 0.0691108  0.0728168  0.07493877
 0.07717612 0.07894976 0.07206414 0.06990733 0.06896747 0.06853071
 0.06737937 0.06688679 0.06613386 0.05883433 0.06059557 0.06329572
 0.06310531 0.05754643 0.05956431 0.05098684 0.0530078  0.05432066
 0.05114959 0.04995407 0.04124895 0.03963731 0.04025156 0.0350268
 0.0396739  0.03943631 0.03960818 0.03860649 0.03884663 0.03691039
 0.04474501 0.04699844 0.05584693 0.05845438 0.06362266 0.06990132
 0.06630038 0.06914057 0.07287657 0.07871678 0.07236843 0.07636277
 0.07812641 0.08579966 0.08414935 0.09172573 0.0862347  0.1019654
 0.10362353 0.09343702 0.10477585 0.10659693 0.11298908 0.10488176
 0.10111529 0.1163064  0.11548153 0.0988869  0.10433644 0.11764439
 0.13611619 0.13011453 0.17230587 0.09890646 0.10045037]",average_loss,10.805863916873932
"[0.22904895 0.21281557 0.1488095  0.13405734 0.15823503 0.19931012
 0.17137465 0.14681013 0.13706142 0.12453006 0.12472677 0.13169813
 0.11811445 0.12361442 0.1084308  0.11583735 0.10176855 0.09178958
 0.08805187 0.0844509  0.08032435 0.07949173 0.07652165 0.06967287
 0.06973684 0.06841168 0.06381343 0.06215911 0.05962113 0.05208333
 0.04759438 0.03698045 0.04191715 0.04341204 0.04178244 0.04159933
 0.04459002 0.04676061 0.04091895 0.04242674 0.04197409 0.04644858
 0.04988547 0.04986402 0.05090852 0.05861782 0.05278039 0.054623
 0.0452311  0.04523026 0.04119172 0.04453958 0.04109443 0.04406905
 0.0406069  0.04555521 0.04667998 0.04851604 0.04605814 0.04340278
 0.04120173 0.03952071 0.04784771 0.04575022 0.04941653 0.04797149
 0.05101908 0.05129479 0.04904194 0.04934211 0.05323623 0.05789966
 0.05006484 0.05255319 0.04934211 0.05492203 0.05498061 0.05596675
 0.05382269 0.05565672 0.07115716 0.07338782 0.07272808 0.07342576
 0.07308287 0.07458691 0.07413468 0.0704801  0.0617723  0.06578948
 0.06538818 0.06593126 0.06771624 0.06239627 0.06224817 0.06424754
 0.05928219 0.06125805 0.05541093 0.05263158 0.05641424 0.05432066
 0.05130247 0.04936961 0.04072682 0.03886149 0.03948298 0.0417711
 0.04293098 0.04074461 0.04171682 0.04363036 0.04256411 0.03691039
 0.04546012 0.05112696 0.05444117 0.0591513  0.06500478 0.07058662
 0.06913614 0.07048871 0.07287657 0.08203278 0.07236844 0.07554694
 0.08201163 0.08527401 0.08997786 0.09235831 0.09181847 0.10258838
 0.09754942 0.09405074 0.09563842 0.10072286 0.11178854 0.10994707
 0.09993203 0.11219455 0.12228598 0.10627086 0.11608458 0.13192165
 0.14008623 0.11687774 0.12419444 0.10390734 0.10707346]",losses,10.733646810054779
"[0.23512012 0.14558142 0.13650197 0.10533078 0.15426497 0.16904241
 0.14820702 0.14753407 0.12753516 0.12218045 0.12042401 0.12931444
 0.12531768 0.11506247 0.10660331 0.09995766 0.09765851 0.09469695
 0.09000126 0.08255313 0.08023329 0.07960853 0.07584596 0.07212039
 0.07105263 0.07239088 0.05868755 0.0571517  0.05359809 0.04454496
 0.04516451 0.04743429 0.04785967 0.04979249 0.04709464 0.05097722
 0.04523912 0.05197771 0.04211575 0.04653858 0.04826746 0.05123486
 0.05335296 0.05684639 0.0545635  0.06315596 0.0583693  0.05684018
 0.05088084 0.04605263 0.04783712 0.04789618 0.04477357 0.04359314
 0.04839776 0.04643007 0.05077554 0.05619106 0.04959637 0.04842836
 0.04674579 0.0488658  0.05374426 0.05211521 0.0546261  0.05847359
 0.05795471 0.05911142 0.05226432 0.05345395 0.057752   0.05992043
 0.05220086 0.05357677 0.05372807 0.05828521 0.05836021 0.06044759
 0.05185804 0.05683154 0.0701419  0.07742887 0.07518291 0.07938882
 0.0774738  0.07652927 0.07462981 0.07165578 0.06531686 0.06807383
 0.0723574  0.07302065 0.07083445 0.06505208 0.06476643 0.0680548
 0.06632055 0.06645434 0.06166543 0.05838816 0.05747772 0.05563081
 0.05621188 0.04541592 0.04020468 0.04104789 0.03908976 0.04416423
 0.04994199 0.05420157 0.05003738 0.04865422 0.04704867 0.04388369
 0.04423422 0.05454655 0.05482456 0.06198254 0.06085839 0.06373356
 0.06789403 0.06374798 0.07228225 0.07591095 0.07105263 0.0747311
 0.08173008 0.08813594 0.09343854 0.09014422 0.09608065 0.10487273
 0.10587858 0.10126181 0.10416669 0.10702884 0.10578585 0.10696748
 0.10563321 0.11219456 0.11995304 0.10221694 0.11148391 0.12849511
 0.13668334 0.13180432 0.17398416 0.13835797 0.09989843]",average_loss,10.94564837217331
"[0.22739317 0.17391981 0.14992838 0.15405329 0.15823501 0.20102338
 0.16077667 0.14854755 0.13764462 0.12570487 0.1172507  0.12544096
 0.11691389 0.12482378 0.11330409 0.11460993 0.09631275 0.09365863
 0.08867966 0.09046052 0.08424038 0.08322976 0.07716917 0.0730994
 0.06907894 0.06708527 0.06314483 0.05719985 0.05247316 0.04728618
 0.04297985 0.04164112 0.04191715 0.04370396 0.04627737 0.04099819
 0.04757974 0.04745623 0.04513624 0.04579097 0.04497356 0.04568714
 0.05063616 0.0490882  0.0493421  0.05545487 0.05388458 0.05230505
 0.0519443  0.04358553 0.04436783 0.0442491  0.04235813 0.04007142
 0.03557039 0.04089971 0.0437014  0.041889   0.04605814 0.04203216
 0.03977785 0.03936998 0.04478689 0.04930625 0.05224459 0.0480605
 0.05220213 0.05675168 0.04687897 0.0487547  0.04873512 0.05306737
 0.05402964 0.05278715 0.05372807 0.0513834  0.05237642 0.05438527
 0.05172607 0.04890156 0.05614883 0.06993671 0.07305341 0.07173473
 0.07524114 0.07769469 0.07089383 0.06897284 0.0634234  0.06944444
 0.06598553 0.06673267 0.06901938 0.06177136 0.06272035 0.06481863
 0.0622575  0.05754642 0.05956431 0.05180921 0.05717861 0.05432066
 0.05354483 0.05174182 0.04203216 0.03886149 0.04102012 0.04013941
 0.0396739  0.04018391 0.03898129 0.04003636 0.03957439 0.03919475
 0.04546012 0.05112697 0.05763608 0.05963043 0.06293159 0.0685307
 0.06777686 0.06577021 0.07257941 0.07606399 0.06973684 0.07456793
 0.07944963 0.08685099 0.08751896 0.08951165 0.09482512 0.09968101
 0.1064969  0.10064808 0.10903998 0.10461009 0.10638613 0.10637157
 0.1113344  0.10514568 0.12384129 0.11018002 0.10975866 0.12906618
 0.13384761 0.12842469 0.1186001  0.09946211 0.10265806]",losses,10.75427234172821
"[0.22352973 0.21170427 0.15272558 0.13687369 0.1457577  0.17646655
 0.1547794  0.14232187 0.13433963 0.12159304 0.1186491  0.12693077
 0.11839148 0.11851781 0.10538501 0.10387004 0.09827683 0.09739666
 0.08749022 0.08698127 0.08223685 0.08270409 0.07683134 0.07228357
 0.07171053 0.07172768 0.05801895 0.05580357 0.05291843 0.04385965
 0.04447344 0.04394967 0.04153376 0.04241119 0.04065871 0.04520621
 0.04600621 0.04757216 0.04399643 0.04560407 0.04800983 0.04742759
 0.04951013 0.05141566 0.05325814 0.05782707 0.05213486 0.05381676
 0.04935208 0.04851974 0.04695759 0.04696021 0.04533343 0.04254615
 0.04210212 0.04555521 0.04900701 0.0463584  0.0464717  0.04568713
 0.04212574 0.04419326 0.04879295 0.05151756 0.05135152 0.04574647
 0.0539915  0.05530634 0.05226432 0.04934211 0.05254713 0.06018402
 0.05130842 0.05264093 0.05701754 0.05486355 0.05699959 0.05798753
 0.05370541 0.05198544 0.06281429 0.07197198 0.07348227 0.0781428
 0.07338057 0.07587186 0.07188408 0.07274102 0.06319619 0.06670322
 0.06719557 0.06540727 0.06883321 0.0618026  0.06350731 0.06814998
 0.06534479 0.06506652 0.06103021 0.05838816 0.05895662 0.05442144
 0.0530522  0.04699739 0.03994361 0.03995469 0.04139547 0.03937795
 0.04217651 0.03794109 0.04319856 0.04509887 0.03961373 0.03847338
 0.04402992 0.0518359  0.05584693 0.06032735 0.06431371 0.06716008
 0.06845649 0.06981464 0.07220796 0.07621703 0.07039473 0.07163089
 0.07649349 0.08579966 0.08414933 0.0850835  0.09300792 0.09885034
 0.09507613 0.09343702 0.09502924 0.10011817 0.10606289 0.10607361
 0.11154952 0.11571899 0.1137318  0.09888691 0.10606168 0.11878657
 0.13895194 0.11349814 0.12587276 0.10390735 0.09989842]",average_loss,10.707263261079788
"[0.30631846 0.17391978 0.153285   0.13856345 0.14745916 0.19131488
 0.15305415 0.15144318 0.13200666 0.12864192 0.12139211 0.12097158
 0.11871472 0.1189497  0.10416666 0.11376607 0.09878604 0.09552765
 0.0911907  0.08761386 0.08032436 0.08077668 0.07911178 0.07097822
 0.07039474 0.06841167 0.06381342 0.058548   0.05383244 0.04317434
 0.04563265 0.03767737 0.04159765 0.04228608 0.04249755 0.04244093
 0.04535713 0.04676061 0.04228672 0.04466956 0.04674011 0.04873294
 0.04988547 0.05063983 0.04934211 0.05703633 0.05133645 0.05129725
 0.0485877  0.04440789 0.04519851 0.04844486 0.04264607 0.04111842
 0.03494083 0.04118091 0.04458568 0.04420076 0.04334704 0.04340277
 0.03658168 0.04349991 0.04573215 0.04963496 0.05224459 0.05001852
 0.05196552 0.05433295 0.045334   0.04978266 0.04861782 0.05614247
 0.0539126  0.05161736 0.05701754 0.05261168 0.05581454 0.05675748
 0.05555275 0.05374765 0.06246115 0.07256192 0.07574484 0.07102272
 0.07486901 0.07643963 0.0742247  0.07280131 0.06149964 0.06944444
 0.06572515 0.06719502 0.071486   0.06327112 0.0637434  0.06919698
 0.06323328 0.06358187 0.05707229 0.05345395 0.059721   0.05442144
 0.05305219 0.05016034 0.04072681 0.04073051 0.03948298 0.04253254
 0.04368545 0.04149222 0.04034905 0.04003636 0.04034148 0.03618902
 0.04402991 0.04870824 0.05265203 0.05588447 0.06569585 0.06990132
 0.06765968 0.06394058 0.07049935 0.07886983 0.07500001 0.07489426
 0.07714104 0.08772709 0.08542431 0.08698127 0.07946148 0.09801967
 0.09518524 0.08683965 0.09320176 0.09545349 0.1060629  0.10666954
 0.10289017 0.1069079  0.1252022  0.0983078  0.11608457 0.11878658
 0.12363886 0.11518793 0.12475389 0.10279605 0.10928116]",losses,10.808086603879929
"[0.30631852 0.20892598 0.14936897 0.13518386 0.15823501 0.2004523
 0.1602016  0.1497058  0.13706143 0.12629229 0.12413514 0.12782463
 0.11811445 0.12482378 0.10964911 0.10862629 0.09271194 0.09303562
 0.0843514  0.08445092 0.08360291 0.0793749  0.0739315  0.06575683
 0.06776316 0.06642207 0.06247623 0.05199987 0.05451208 0.04317434
 0.04101811 0.03837429 0.04191715 0.04412099 0.04392774 0.04015659
 0.04531779 0.04896339 0.04029207 0.04392195 0.04171647 0.0494944
 0.05026081 0.0490882  0.04777568 0.05803336 0.05133644 0.05210349
 0.04853785 0.04358553 0.0444167  0.04444276 0.04095046 0.04416423
 0.03643604 0.04293063 0.04370141 0.04509463 0.04244334 0.04523026
 0.03750569 0.04443442 0.04987324 0.05250369 0.05097941 0.0494845
 0.05470133 0.05492288 0.05076348 0.04934211 0.05266442 0.06027188
 0.05457097 0.05588712 0.05482456 0.05486354 0.05705811 0.05798752
 0.05266442 0.05066377 0.06400613 0.07318135 0.07348227 0.07484976
 0.07635748 0.07458691 0.07638528 0.07382625 0.06277205 0.06761696
 0.06858942 0.06876702 0.06827472 0.0615214  0.06138253 0.06643672
 0.06294535 0.06106441 0.05775637 0.05592105 0.05987054 0.054623
 0.05430927 0.04699739 0.04020467 0.04182371 0.03985833 0.04416423
 0.04819384 0.04392195 0.04656098 0.04722435 0.04183634 0.03847337
 0.04423423 0.05283676 0.0569332  0.06150341 0.06154946 0.06716008
 0.06845649 0.06711835 0.07391659 0.07937998 0.06776316 0.07293624
 0.08040685 0.08515719 0.08223684 0.09330718 0.08560694 0.09885034
 0.09991361 0.09796311 0.10477585 0.10884289 0.11118826 0.11113894
 0.10859137 0.11278195 0.12170274 0.09657038 0.11435931 0.13077946
 0.13611619 0.13462064 0.12251613 0.09946212 0.10045037]",average_loss,10.804327756166458
"[0.2240816  0.24837744 0.15272558 0.1168777  0.1480263  0.17760874
 0.14303128 0.13204226 0.13317314 0.12100563 0.12257538 0.12633485
 0.11839148 0.11203907 0.10051171 0.10716873 0.09158442 0.09158194
 0.08560693 0.08634868 0.08096186 0.08077668 0.07196074 0.07163089
 0.06973684 0.06973809 0.06515061 0.06124429 0.05802748 0.04111842
 0.04240024 0.03907122 0.04262003 0.04341204 0.04464285 0.04232071
 0.04604555 0.05116616 0.04251469 0.04560407 0.0442375  0.04753637
 0.04834834 0.05063984 0.05090852 0.05466412 0.05293328 0.05301052
 0.04528095 0.04605263 0.04363489 0.0436036  0.04264607 0.03854852
 0.03643604 0.03943119 0.04458568 0.04278288 0.04334704 0.04477338
 0.03750569 0.04217351 0.04762264 0.05280251 0.05038402 0.0489505
 0.05668294 0.05330057 0.05023377 0.05037007 0.05682832 0.06115048
 0.05338591 0.05255319 0.05263158 0.05819748 0.05717516 0.05798752
 0.05278172 0.05550987 0.06638981 0.07439071 0.07593709 0.07734179
 0.07472017 0.07682809 0.07580013 0.06782731 0.06496847 0.06396199
 0.06817586 0.06593127 0.06739046 0.0615214  0.06327122 0.06472344
 0.06280138 0.06422736 0.05931999 0.05592105 0.05900647 0.05371598
 0.05160825 0.04620665 0.04020467 0.03995469 0.04177082 0.04220621
 0.05069647 0.04728618 0.04929651 0.04938847 0.04187569 0.0438837
 0.04351913 0.05383762 0.05412169 0.05871572 0.06085838 0.06647478
 0.06789403 0.06374799 0.07057362 0.07540077 0.06907895 0.07668911
 0.07846425 0.0843979  0.09143499 0.08887906 0.09545288 0.10092703
 0.09929527 0.0915959  0.10599416 0.11005225 0.11058801 0.11113894
 0.10504157 0.10984494 0.12053628 0.10453347 0.1155095  0.13135056
 0.13838479 0.13124104 0.12083784 0.09668385 0.09769073]",losses,10.823031634092331
"[0.22739318 0.24837747 0.14657176 0.13518387 0.15880217 0.18674615
 0.1636521  0.15086406 0.13939436 0.1262923  0.12591004 0.13467771
 0.11871471 0.12482377 0.11452241 0.11522364 0.10115024 0.09635831
 0.08742414 0.08381832 0.08296542 0.07627935 0.07716917 0.06706218
 0.06776314 0.06642208 0.06247623 0.06442206 0.06030077 0.05550987
 0.05093824 0.03815651 0.04517595 0.04783249 0.04413207 0.04472529
 0.04685199 0.049659   0.04513622 0.04579097 0.04697934 0.04992951
 0.04911689 0.04986402 0.04934211 0.05803335 0.04973961 0.05220427
 0.05199416 0.04276316 0.04524737 0.0459274  0.04320593 0.0422606
 0.03557039 0.04177457 0.04458568 0.04457064 0.04236675 0.04568714
 0.04212574 0.04512777 0.05387931 0.05599995 0.05261669 0.05090852
 0.05644633 0.05330056 0.05124904 0.04934211 0.05682831 0.05798752
 0.05344443 0.05588712 0.05372807 0.05597486 0.05818465 0.05684535
 0.05462908 0.05066377 0.06043062 0.07297488 0.07499066 0.07280274
 0.07702729 0.0787107  0.0737746  0.07476077 0.06646808 0.0671601
 0.06998326 0.07003078 0.07027597 0.06064655 0.06563209 0.06757889
 0.06350522 0.06012843 0.05604615 0.05592105 0.05574958 0.05714251
 0.05526058 0.04541592 0.04020467 0.04104789 0.04177081 0.04568713
 0.04944516 0.04392195 0.04656099 0.04795861 0.04110859 0.04075773
 0.04494933 0.05454655 0.05552744 0.05941264 0.06154945 0.0685307
 0.06641757 0.06442207 0.07361944 0.07606398 0.07236842 0.07799447
 0.07522658 0.08311295 0.09143499 0.09077681 0.09238014 0.10279603
 0.10351443 0.0967357  0.1023392  0.10944756 0.10878721 0.10994709
 0.10681646 0.11454418 0.12170275 0.09830777 0.11608458 0.13192162
 0.14065339 0.13349411 0.12139728 0.13446838 0.09217148]",average_loss,10.811949282884598
"[0.3063185  0.20948166 0.15048781 0.13574712 0.15936933 0.20159446
 0.16307703 0.14854755 0.12967367 0.12394265 0.12531842 0.1340818
 0.11991526 0.12663782 0.10903997 0.11767846 0.09816775 0.09490463
 0.08930743 0.08634869 0.08096185 0.08077668 0.07911177 0.07163089
 0.06973684 0.07040128 0.0651506  0.0560443  0.05802748 0.04385965
 0.04436198 0.04046506 0.03942512 0.04412099 0.04484717 0.04460507
 0.04604555 0.04896338 0.04165983 0.04466956 0.0454888  0.04721003
 0.05026082 0.05173304 0.05038638 0.05724262 0.05133645 0.05391754
 0.04777347 0.04440789 0.04607805 0.04602423 0.0441977  0.04026179
 0.03454734 0.04177457 0.04546995 0.04546452 0.04425073 0.04340278
 0.0384297  0.0399126  0.04856789 0.04927637 0.05224459 0.04530147
 0.04927408 0.05170774 0.04330346 0.04743304 0.04641859 0.05719678
 0.05272755 0.05267017 0.05701754 0.05477582 0.05468801 0.05456098
 0.05531817 0.05037007 0.05888564 0.07256192 0.07428083 0.0774308
 0.07903668 0.0805933  0.07291937 0.07240942 0.06569556 0.06807383
 0.06696581 0.06830466 0.06403954 0.06002165 0.06334992 0.06481863
 0.0605619  0.06006388 0.05389617 0.05180921 0.06134946 0.05421988
 0.05449614 0.0533233  0.04124896 0.0396373  0.03987621 0.03774627
 0.04042836 0.03943631 0.0418308  0.03934075 0.04252476 0.03691039
 0.04546012 0.04599759 0.05226864 0.05727832 0.06569584 0.0685307
 0.06765968 0.06663686 0.07555092 0.07953303 0.07434212 0.07554694
 0.08265916 0.09158194 0.0879743  0.08192055 0.08504525 0.09864268
 0.09456692 0.09627543 0.09807505 0.10374627 0.10453913 0.10339198
 0.10821488 0.10867009 0.12695189 0.10294084 0.1089371  0.11136241
 0.14405632 0.1385635  0.12811048 0.10557429 0.10652155]",losses,10.730413973331451
"[0.30466267 0.20837037 0.14880952 0.13856345 0.14689201 0.17760876
 0.15420432 0.1514432  0.13375638 0.12100565 0.12375864 0.12752669
 0.1247174  0.11912248 0.10599414 0.10962357 0.09765851 0.09864267
 0.09188455 0.08318572 0.08542433 0.08025102 0.07649348 0.07407842
 0.0756579  0.07371728 0.06307054 0.05874059 0.05212162 0.04180373
 0.0425117  0.04277362 0.04293951 0.04695673 0.04586875 0.04592759
 0.04600621 0.04757216 0.0447373  0.04560407 0.04499197 0.04710126
 0.0525844  0.05219148 0.05404135 0.05841153 0.05677247 0.05935969
 0.05006661 0.04769737 0.04944962 0.04863851 0.042934   0.03997624
 0.0371443  0.04380549 0.04723847 0.04993391 0.04549141 0.04477338
 0.04447363 0.04808202 0.05221386 0.04924648 0.05142593 0.05357854
 0.0577181  0.05669269 0.05054277 0.05448191 0.05311894 0.05763608
 0.05321035 0.05471732 0.05153509 0.05930877 0.05818465 0.06027187
 0.05254713 0.05653783 0.06638981 0.07418424 0.07423647 0.07903282
 0.07799476 0.07778434 0.0760252  0.07702168 0.06908865 0.06761696
 0.07039683 0.06682514 0.06915899 0.06092776 0.06523862 0.06881625
 0.06604862 0.06338821 0.0601018  0.05921053 0.05737803 0.05381676
 0.05240666 0.04699739 0.04098789 0.04182371 0.04177082 0.04340278
 0.04819385 0.0480338  0.04593408 0.0479586  0.04110858 0.04075773
 0.04423423 0.05141889 0.05482456 0.05871572 0.06154945 0.06578948
 0.06505828 0.06307392 0.07295085 0.07473759 0.06776316 0.07473109
 0.07263645 0.081828   0.08824751 0.08824646 0.09419734 0.09905799
 0.09980449 0.0967357  0.11025829 0.10581946 0.10518558 0.10637156
 0.10326669 0.10632048 0.12384129 0.10047954 0.10975865 0.13192165
 0.13498189 0.12955128 0.14769073 0.13557969 0.09493112]",average_loss,10.846013128757477
